Cycle,Year,DailyGDP,CyclyGDP,Population,GDPperCapita,Unemployment,Inflation
7492,20.526,1004.06,2.75086,279,3.59879,0.670251,0
7493,20.5288,1016.06,2.78374,279,3.6418,0.670251,0
7494,20.5315,1024.06,2.80565,279,3.67048,0.670251,0
7495,20.5342,956.06,2.61934,279,3.42674,0.670251,0
7496,20.537,1024.06,2.80565,279,3.67048,0.670251,0
7497,20.5397,1028.06,2.81661,279,3.68482,0.670251,0
7498,20.5425,1016.06,2.78374,279,3.6418,0.670251,0
7499,20.5452,1016.06,2.78374,279,3.6418,0.670251,0
7500,20.5479,1044.07,2.86045,279,3.74217,0.670251,0
7501,20.5507,1020.06,2.79469,279,3.65614,0.670251,0
7502,20.5534,1004.06,2.75086,279,3.59879,0.670251,0
7503,20.5562,980.061,2.6851,279,3.51276,0.670251,0
7504,20.5589,1044.07,2.86045,279,3.74217,0.670251,0
7505,20.5616,996.062,2.72894,279,3.57011,0.670251,0
7506,20.5644,1008.06,2.76182,279,3.61313,0.670251,0
7507,20.5671,1040.06,2.84949,279,3.72783,0.670251,0
7508,20.5699,1020.06,2.79469,279,3.65614,0.670251,0
7509,20.5726,1012.06,2.77278,279,3.62747,0.670251,0
7510,20.5753,1016.06,2.78374,279,3.6418,0.670251,0
7511,20.5781,988.062,2.70702,279,3.54144,0.670251,0
7512,20.5808,1024.06,2.80565,279,3.67048,0.670251,0
7513,20.5836,1012.06,2.77278,279,3.62747,0.670251,0
7514,20.5863,1028.06,2.81661,279,3.68482,0.670251,0
7515,20.589,992.062,2.71798,279,3.55578,0.670251,0
7516,20.5918,980.061,2.6851,279,3.51276,0.670251,0
7517,20.5945,988.062,2.70702,279,3.54144,0.670251,0
7518,20.5973,996.062,2.72894,279,3.57011,0.670251,0
7519,20.6,1020.06,2.79469,279,3.65614,0.670251,0
7520,20.6027,1044.07,2.86045,279,3.74217,0.670251,0
7521,20.6055,1000.06,2.7399,279,3.58445,0.670251,0
7522,20.6082,1012.06,2.77278,280,3.61451,0.671429,0
7523,20.611,1008.06,2.76182,280,3.60022,0.671429,0
7524,20.6137,1032.06,2.82757,280,3.68594,0.671429,0
7525,20.6164,1032.06,2.82757,280,3.68594,0.671429,0
7526,20.6192,1004.06,2.75086,280,3.58594,0.671429,0
7527,20.6219,992.062,2.71798,280,3.54308,0.671429,0
7528,20.6247,1032.06,2.82757,280,3.68594,0.671429,0
7529,20.6274,1048.07,2.87141,280,3.74309,0.671429,0
7530,20.6301,1024.06,2.80565,280,3.65737,0.671429,0
7531,20.6329,1024.06,2.80565,280,3.65737,0.671429,0
7532,20.6356,992.062,2.71798,280,3.54308,0.671429,0
7533,20.6384,988.062,2.70702,280,3.52879,0.671429,0
7534,20.6411,1008.06,2.76182,280,3.60022,0.671429,0
7535,20.6438,1020.06,2.79469,280,3.64308,0.671429,0
7536,20.6466,1012.06,2.77278,280,3.61451,0.671429,0
7537,20.6493,1032.06,2.82757,280,3.68594,0.671429,0
7538,20.6521,988.062,2.70702,280,3.52879,0.671429,0
7539,20.6548,1028.06,2.81661,280,3.67166,0.671429,0
7540,20.6575,1028.06,2.81661,280,3.67166,0.671429,0
7541,20.6603,996.062,2.72894,280,3.55736,0.671429,0
7542,20.663,996.062,2.72894,280,3.55736,0.671429,0
7543,20.6658,1024.06,2.80565,280,3.65737,0.671429,0
7544,20.6685,1020.06,2.79469,280,3.64308,0.671429,0
7545,20.6712,1008.06,2.76182,281,3.58741,0.672598,0
7546,20.674,1028.06,2.81661,282,3.64562,0.673759,0
7547,20.6767,1056.07,2.89333,282,3.74491,0.673759,0
7548,20.6795,1000.06,2.7399,282,3.54632,0.673759,0
7549,20.6822,1020.06,2.79469,282,3.61725,0.673759,0
7550,20.6849,1000.06,2.7399,282,3.54632,0.673759,0
7551,20.6877,1008.06,2.76182,282,3.57469,0.673759,0
7552,20.6904,1032.06,2.82757,282,3.6598,0.673759,0
7553,20.6932,988.062,2.70702,282,3.50376,0.673759,0
7554,20.6959,1032.06,2.82757,282,3.6598,0.673759,0
7555,20.6986,1052.07,2.88237,283,3.71755,0.674912,0
7556,20.7014,1036.06,2.83853,283,3.66101,0.674912,0
7557,20.7041,1016.06,2.78374,283,3.59033,0.674912,0
7558,20.7068,1048.07,2.87141,283,3.70341,0.674912,0
7559,20.7096,1036.06,2.83853,283,3.66101,0.674912,0
7560,20.7123,1020.06,2.79469,283,3.60446,0.674912,0
7561,20.7151,1008.06,2.76182,284,3.54952,0.676056,0
7562,20.7178,1044.07,2.86045,284,3.67629,0.676056,0
7563,20.7205,996.062,2.72894,284,3.50726,0.676056,0
7564,20.7233,1028.06,2.81661,284,3.61994,0.676056,0
7565,20.726,1068.07,2.92621,284,3.7608,0.676056,0
7566,20.7288,1016.06,2.78374,284,3.57769,0.676056,0
7567,20.7315,1024.06,2.80565,284,3.60586,0.676056,0
7568,20.7342,1016.06,2.78374,284,3.57769,0.676056,0
7569,20.737,1024.06,2.80565,284,3.60586,0.676056,0
7570,20.7397,1024.06,2.80565,284,3.60586,0.676056,0
7571,20.7425,1048.07,2.87141,284,3.69037,0.676056,0
7572,20.7452,1048.07,2.87141,284,3.69037,0.676056,0
7573,20.7479,1024.06,2.80565,284,3.60586,0.676056,0
7574,20.7507,1036.06,2.83853,284,3.64811,0.676056,0
7575,20.7534,1012.06,2.77278,284,3.5636,0.676056,0
7576,20.7562,996.062,2.72894,284,3.50726,0.676056,0
7577,20.7589,984.061,2.69606,284,3.465,0.676056,0
7578,20.7616,1012.06,2.77278,284,3.5636,0.676056,0
7579,20.7644,1048.07,2.87141,285,3.67742,0.677193,0
7580,20.7671,1040.06,2.84949,285,3.64935,0.677193,0
7581,20.7699,1064.07,2.91525,285,3.73357,0.677193,0
7582,20.7726,1008.06,2.76182,285,3.53706,0.677193,0
7583,20.7753,1036.06,2.83853,285,3.63531,0.677193,0
7584,20.7781,1020.06,2.79469,285,3.57917,0.677193,0
7585,20.7808,1012.06,2.77278,285,3.5511,0.677193,0
7586,20.7836,1040.06,2.84949,285,3.64935,0.677193,0
7587,20.7863,1048.07,2.87141,285,3.67742,0.677193,0
7588,20.789,1024.06,2.80565,285,3.59321,0.677193,0
7589,20.7918,1008.06,2.76182,285,3.53706,0.677193,0
7590,20.7945,1008.06,2.76182,285,3.53706,0.677193,0
7591,20.7973,1024.06,2.80565,285,3.59321,0.677193,0
7592,20.8,1048.07,2.87141,285,3.67742,0.677193,0
7593,20.8027,968.06,2.65222,285,3.3967,0.677193,0
7594,20.8055,1020.06,2.79469,285,3.57917,0.677193,0
7595,20.8082,1064.07,2.91525,285,3.73357,0.677193,0
7596,20.811,1024.06,2.80565,285,3.59321,0.677193,0
7597,20.8137,996.062,2.72894,285,3.49495,0.677193,0
7598,20.8164,1028.06,2.81661,285,3.60724,0.677193,0
7599,20.8192,1036.06,2.83853,285,3.63531,0.677193,0
7600,20.8219,1044.07,2.86045,285,3.66339,0.677193,0
7601,20.8247,1020.06,2.79469,285,3.57917,0.677193,0
7602,20.8274,1036.06,2.83853,285,3.63531,0.677193,0
7603,20.8301,1028.06,2.81661,285,3.60724,0.677193,0
7604,20.8329,1020.06,2.79469,285,3.57917,0.677193,0
7605,20.8356,1012.06,2.77278,285,3.5511,0.677193,0
7606,20.8384,1024.06,2.80565,285,3.59321,0.677193,0
7607,20.8411,1012.06,2.77278,285,3.5511,0.677193,0
7608,20.8438,1004.06,2.75086,285,3.52303,0.677193,0
7609,20.8466,1012.06,2.77278,285,3.5511,0.677193,0
7610,20.8493,1028.06,2.81661,285,3.60724,0.677193,0
7611,20.8521,1044.07,2.86045,285,3.66339,0.677193,0
7612,20.8548,1056.07,2.89333,285,3.70549,0.677193,0
7613,20.8575,1016.06,2.78374,285,3.56513,0.677193,0
7614,20.8603,1028.06,2.81661,285,3.60724,0.677193,0
7615,20.863,1052.07,2.88237,285,3.69146,0.677193,0
7616,20.8658,1040.06,2.84949,285,3.64935,0.677193,0
7617,20.8685,1012.06,2.77278,285,3.5511,0.677193,0
7618,20.8712,1032.06,2.82757,285,3.62128,0.677193,0
7619,20.874,1040.06,2.84949,285,3.64935,0.677193,0
7620,20.8767,1024.06,2.80565,285,3.59321,0.677193,0
7621,20.8795,1004.06,2.75086,285,3.52303,0.677193,0
7622,20.8822,1032.06,2.82757,285,3.62128,0.677193,0
7623,20.8849,1060.07,2.90429,285,3.71953,0.677193,0
7624,20.8877,1036.06,2.83853,285,3.63531,0.677193,0
7625,20.8904,1004.06,2.75086,285,3.52303,0.677193,0
7626,20.8932,1040.06,2.84949,285,3.64935,0.677193,0
7627,20.8959,1004.06,2.75086,285,3.52303,0.677193,0
7628,20.8986,1012.06,2.77278,285,3.5511,0.677193,0
7629,20.9014,1020.06,2.79469,285,3.57917,0.677193,0
7630,20.9041,1064.07,2.91525,286,3.72051,0.678322,0
7631,20.9068,1012.06,2.77278,286,3.53868,0.678322,0
7632,20.9096,1040.06,2.84949,287,3.62392,0.679443,0
7633,20.9123,1052.07,2.88237,287,3.66573,0.679443,0
7634,20.9151,1004.06,2.75086,287,3.49848,0.679443,0
7635,20.9178,1040.06,2.84949,287,3.62392,0.679443,0
7636,20.9205,1040.06,2.84949,287,3.62392,0.679443,0
7637,20.9233,1012.06,2.77278,287,3.52635,0.679443,0
7638,20.926,1040.06,2.84949,287,3.62392,0.679443,0
7639,20.9288,1072.07,2.93717,287,3.73542,0.679443,0
7640,20.9315,1036.06,2.83853,287,3.60998,0.679443,0
7641,20.9342,1028.06,2.81661,287,3.5821,0.679443,0
7642,20.937,1032.06,2.82757,287,3.59604,0.679443,0
7643,20.9397,1040.06,2.84949,287,3.62392,0.679443,0
7644,20.9425,1016.06,2.78374,287,3.54029,0.679443,0
7645,20.9452,1036.06,2.83853,287,3.60998,0.679443,0
7646,20.9479,1056.07,2.89333,287,3.67967,0.679443,0
7647,20.9507,1060.07,2.90429,287,3.69361,0.679443,0
7648,20.9534,1040.06,2.84949,287,3.62392,0.679443,0
7649,20.9562,1080.07,2.95909,287,3.7633,0.679443,0
7650,20.9589,1064.07,2.91525,287,3.70755,0.679443,0
7651,20.9616,1024.06,2.80565,287,3.56817,0.679443,0
7652,20.9644,1028.06,2.81661,287,3.5821,0.679443,0
7653,20.9671,1084.07,2.97005,287,3.77724,0.679443,0
7654,20.9699,1048.07,2.87141,287,3.6518,0.679443,0
7655,20.9726,1060.07,2.90429,287,3.69361,0.679443,0
7656,20.9753,1072.07,2.93717,287,3.73542,0.679443,0
7657,20.9781,1068.07,2.92621,287,3.72149,0.679443,0
7658,20.9808,1012.06,2.77278,287,3.52635,0.679443,0
7659,20.9836,1040.06,2.84949,287,3.62392,0.679443,0
7660,20.9863,1016.06,2.78374,287,3.54029,0.679443,0
7661,20.989,1064.07,2.91525,287,3.70755,0.679443,0
7662,20.9918,1032.06,2.82757,287,3.59604,0.679443,0
7663,20.9945,1012.06,2.77278,287,3.52635,0.679443,0
7664,20.9973,1060.07,2.90429,287,3.69361,0.679443,0
7665,21,1088.07,2.98101,287,3.79118,0.679443,0
7666,21.0027,1040.06,2.84949,287,3.62392,0.679443,0
7667,21.0055,1032.06,2.82757,287,3.59604,0.679443,0
7668,21.0082,1024.06,2.80565,287,3.56817,0.679443,0
7669,21.011,1044.07,2.86045,287,3.63786,0.679443,0
7670,21.0137,1076.07,2.94813,287,3.74936,0.679443,0
7671,21.0164,1012.06,2.77278,287,3.52635,0.679443,0
7672,21.0192,1012.06,2.77278,287,3.52635,0.679443,0
7673,21.0219,1036.06,2.83853,287,3.60998,0.679443,0
7674,21.0247,1064.07,2.91525,287,3.70755,0.679443,0
7675,21.0274,1024.06,2.80565,287,3.56817,0.679443,0
7676,21.0301,1028.06,2.81661,288,3.56967,0.680556,0
7677,21.0329,1020.06,2.79469,288,3.54189,0.680556,0
7678,21.0356,1076.07,2.94813,288,3.73634,0.680556,0
7679,21.0384,1044.07,2.86045,288,3.62523,0.680556,0
7680,21.0411,1064.07,2.91525,288,3.69467,0.680556,0
7681,21.0438,1064.07,2.91525,288,3.69467,0.680556,0
7682,21.0466,1044.07,2.86045,288,3.62523,0.680556,0
7683,21.0493,1040.06,2.84949,288,3.61134,0.680556,0
7684,21.0521,1048.07,2.87141,288,3.63912,0.680556,0
7685,21.0548,1028.06,2.81661,288,3.56967,0.680556,0
7686,21.0575,1048.07,2.87141,288,3.63912,0.680556,0
7687,21.0603,1040.06,2.84949,288,3.61134,0.680556,0
7688,21.063,1056.07,2.89333,288,3.6669,0.680556,0
7689,21.0658,1052.07,2.88237,288,3.65301,0.680556,0
7690,21.0685,1028.06,2.81661,288,3.56967,0.680556,0
7691,21.0712,1024.06,2.80565,288,3.55578,0.680556,0
7692,21.074,1080.07,2.95909,288,3.75023,0.680556,0
7693,21.0767,1024.06,2.80565,288,3.55578,0.680556,0
7694,21.0795,1056.07,2.89333,288,3.6669,0.680556,0
7695,21.0822,1060.07,2.90429,288,3.68078,0.680556,0
7696,21.0849,1056.07,2.89333,288,3.6669,0.680556,0
7697,21.0877,1012.06,2.77278,288,3.51411,0.680556,0
7698,21.0904,1056.07,2.89333,288,3.6669,0.680556,0
7699,21.0932,1048.07,2.87141,288,3.63912,0.680556,0
7700,21.0959,1036.06,2.83853,288,3.59745,0.680556,0
7701,21.0986,1048.07,2.87141,288,3.63912,0.680556,0
7702,21.1014,1040.06,2.84949,288,3.61134,0.680556,0
7703,21.1041,1024.06,2.80565,288,3.55578,0.680556,0
7704,21.1068,1024.06,2.80565,288,3.55578,0.680556,0
7705,21.1096,1060.07,2.90429,288,3.68078,0.680556,0
7706,21.1123,1052.07,2.88237,288,3.65301,0.680556,0
7707,21.1151,1012.06,2.77278,288,3.51411,0.680556,0
7708,21.1178,1060.07,2.90429,288,3.68078,0.680556,0
7709,21.1205,980.061,2.6851,288,3.40299,0.680556,0
7710,21.1233,1084.07,2.97005,288,3.76412,0.680556,0
7711,21.126,1020.06,2.79469,288,3.54189,0.680556,0
7712,21.1288,1004.06,2.75086,288,3.48633,0.680556,0
7713,21.1315,1096.07,3.00293,288,3.80579,0.680556,2.22031e-14
7714,21.1342,1052.07,2.88237,288,3.65301,0.680556,-2.22031e-14
7715,21.137,1064.07,2.91525,288,3.69467,0.680556,0
7716,21.1397,1068.07,2.92621,288,3.70856,0.680556,0
7717,21.1425,1044.07,2.86045,288,3.62523,0.680556,0
7718,21.1452,1056.07,2.89333,288,3.6669,0.680556,0
7719,21.1479,1008.06,2.76182,288,3.50022,0.680556,0
7720,21.1507,1068.07,2.92621,288,3.70856,0.680556,0
7721,21.1534,1020.06,2.79469,288,3.54189,0.680556,0
7722,21.1562,1028.06,2.81661,288,3.56967,0.680556,0
7723,21.1589,1036.06,2.83853,288,3.59745,0.680556,0
7724,21.1616,1024.06,2.80565,288,3.55578,0.680556,0
7725,21.1644,1000.06,2.7399,288,3.47244,0.680556,0
7726,21.1671,1048.07,2.87141,288,3.63912,0.680556,0
7727,21.1699,1028.06,2.81661,288,3.56967,0.680556,0
7728,21.1726,1052.07,2.88237,288,3.65301,0.680556,0
7729,21.1753,1040.06,2.84949,288,3.61134,0.680556,0
7730,21.1781,1048.07,2.87141,288,3.63912,0.680556,0
7731,21.1808,1040.06,2.84949,288,3.61134,0.680556,0
7732,21.1836,1040.06,2.84949,288,3.61134,0.680556,0
7733,21.1863,1076.07,2.94813,288,3.73634,0.680556,0
7734,21.189,1060.07,2.90429,288,3.68078,0.680556,0
7735,21.1918,1028.06,2.81661,288,3.56967,0.680556,0
7736,21.1945,1024.06,2.80565,288,3.55578,0.680556,0
7737,21.1973,1056.07,2.89333,288,3.6669,0.680556,0
7738,21.2,1072.07,2.93717,288,3.72245,0.680556,0
7739,21.2027,1028.06,2.81661,288,3.56967,0.680556,0
7740,21.2055,1032.06,2.82757,288,3.58356,0.680556,0
7741,21.2082,1048.07,2.87141,288,3.63912,0.680556,0
7742,21.211,1032.06,2.82757,288,3.58356,0.680556,0
7743,21.2137,1036.06,2.83853,288,3.59745,0.680556,0
7744,21.2164,1036.06,2.83853,288,3.59745,0.680556,0
7745,21.2192,1064.07,2.91525,288,3.69467,0.680556,0
7746,21.2219,1032.06,2.82757,288,3.58356,0.680556,0
7747,21.2247,1012.06,2.77278,288,3.51411,0.680556,0
7748,21.2274,1068.07,2.92621,289,3.69573,0.681661,0
7749,21.2301,1040.06,2.84949,289,3.59884,0.681661,0
7750,21.2329,1060.07,2.90429,289,3.66805,0.681661,0
7751,21.2356,1036.06,2.83853,289,3.585,0.681661,0
7752,21.2384,1040.06,2.84949,289,3.59884,0.681661,0
7753,21.2411,1028.06,2.81661,289,3.55732,0.681661,0
7754,21.2438,1032.06,2.82757,289,3.57116,0.681661,0
7755,21.2466,1052.07,2.88237,289,3.64037,0.681661,0
7756,21.2493,1040.06,2.84949,289,3.59884,0.681661,0
7757,21.2521,1056.07,2.89333,289,3.65421,0.681661,0
7758,21.2548,1016.06,2.78374,289,3.51579,0.681661,0
7759,21.2575,1060.07,2.90429,289,3.66805,0.681661,0
7760,21.2603,1032.06,2.82757,289,3.57116,0.681661,0
7761,21.263,1036.06,2.83853,289,3.585,0.681661,0
7762,21.2658,1036.06,2.83853,289,3.585,0.681661,0
7763,21.2685,1036.06,2.83853,289,3.585,0.681661,0
7764,21.2712,1064.07,2.91525,289,3.68189,0.681661,0
7765,21.274,1044.07,2.86045,289,3.61268,0.681661,0
7766,21.2767,1052.07,2.88237,289,3.64037,0.681661,0
7767,21.2795,1032.06,2.82757,289,3.57116,0.681661,0
7768,21.2822,1072.07,2.93717,289,3.70957,0.681661,0
7769,21.2849,1020.06,2.79469,289,3.52963,0.681661,0
7770,21.2877,1088.07,2.98101,289,3.76494,0.681661,0
7771,21.2904,1032.06,2.82757,289,3.57116,0.681661,0
7772,21.2932,1048.07,2.87141,290,3.61402,0.682759,0
7773,21.2959,1076.07,2.94813,290,3.71058,0.682759,0
7774,21.2986,1040.06,2.84949,290,3.58643,0.682759,0
7775,21.3014,1060.07,2.90429,290,3.6554,0.682759,0
7776,21.3041,1040.06,2.84949,290,3.58643,0.682759,0
7777,21.3068,1048.07,2.87141,290,3.61402,0.682759,0
7778,21.3096,1056.07,2.89333,290,3.64161,0.682759,0
7779,21.3123,1024.06,2.80565,290,3.53125,0.682759,0
7780,21.3151,1064.07,2.91525,290,3.66919,0.682759,0
7781,21.3178,1052.07,2.88237,290,3.62781,0.682759,0
7782,21.3205,1020.06,2.79469,290,3.51746,0.682759,0
7783,21.3233,1044.07,2.86045,290,3.60022,0.682759,0
7784,21.326,1020.06,2.79469,290,3.51746,0.682759,0
7785,21.3288,1064.07,2.91525,290,3.66919,0.682759,0
7786,21.3315,1032.06,2.82757,290,3.55884,0.682759,0
7787,21.3342,1040.06,2.84949,290,3.58643,0.682759,0
7788,21.337,1068.07,2.92621,290,3.68299,0.682759,0
7789,21.3397,1048.07,2.87141,290,3.61402,0.682759,0
7790,21.3425,1052.07,2.88237,290,3.62781,0.682759,0
7791,21.3452,1044.07,2.86045,290,3.60022,0.682759,0
7792,21.3479,1084.07,2.97005,290,3.73816,0.682759,0
7793,21.3507,1028.06,2.81661,290,3.54505,0.682759,0
7794,21.3534,1040.06,2.84949,290,3.58643,0.682759,0
7795,21.3562,1032.06,2.82757,290,3.55884,0.682759,0
7796,21.3589,1072.07,2.93717,290,3.69678,0.682759,0
7797,21.3616,1036.06,2.83853,290,3.57264,0.682759,0
7798,21.3644,1080.07,2.95909,290,3.72437,0.682759,0
7799,21.3671,1044.07,2.86045,290,3.60022,0.682759,0
7800,21.3699,1040.06,2.84949,290,3.58643,0.682759,0
7801,21.3726,1024.06,2.80565,290,3.53125,0.682759,0
7802,21.3753,1092.07,2.99197,290,3.76575,0.682759,0
7803,21.3781,1060.07,2.90429,290,3.6554,0.682759,0
7804,21.3808,1076.07,2.94813,290,3.71058,0.682759,0
7805,21.3836,1032.06,2.82757,290,3.55884,0.682759,0
7806,21.3863,1040.06,2.84949,290,3.58643,0.682759,0
7807,21.389,1048.07,2.87141,290,3.61402,0.682759,0
7808,21.3918,1040.06,2.84949,290,3.58643,0.682759,0
7809,21.3945,1032.06,2.82757,290,3.55884,0.682759,0
7810,21.3973,1068.07,2.92621,290,3.68299,0.682759,0
7811,21.4,1044.07,2.86045,290,3.60022,0.682759,0
7812,21.4027,1064.07,2.91525,290,3.66919,0.682759,0
7813,21.4055,1048.07,2.87141,290,3.61402,0.682759,0
7814,21.4082,1036.06,2.83853,290,3.57264,0.682759,0
7815,21.411,1020.06,2.79469,290,3.51746,0.682759,0
7816,21.4137,1032.06,2.82757,290,3.55884,0.682759,0
7817,21.4164,1008.06,2.76182,290,3.47608,0.682759,0
7818,21.4192,1028.06,2.81661,290,3.54505,0.682759,0
7819,21.4219,1056.07,2.89333,290,3.64161,0.682759,0
7820,21.4247,1048.07,2.87141,290,3.61402,0.682759,0
7821,21.4274,1056.07,2.89333,290,3.64161,0.682759,0
7822,21.4301,1056.07,2.89333,290,3.64161,0.682759,0
7823,21.4329,1032.06,2.82757,290,3.55884,0.682759,0
7824,21.4356,1076.07,2.94813,290,3.71058,0.682759,0
7825,21.4384,1052.07,2.88237,291,3.61535,0.683849,0
7826,21.4411,1040.06,2.84949,291,3.57411,0.683849,0
7827,21.4438,1064.07,2.91525,292,3.64406,0.684932,0
7828,21.4466,1076.07,2.94813,292,3.68516,0.684932,0
7829,21.4493,1096.07,3.00293,293,3.74085,0.686007,2.22031e-14
7830,21.4521,1064.07,2.91525,293,3.63163,0.686007,-2.22031e-14
7831,21.4548,1064.07,2.91525,293,3.63163,0.686007,0
7832,21.4575,1072.07,2.93717,293,3.65893,0.686007,0
7833,21.4603,1068.07,2.92621,293,3.64528,0.686007,0
7834,21.463,1032.06,2.82757,293,3.5224,0.686007,0
7835,21.4658,1092.07,2.99197,293,3.72719,0.686007,0
7836,21.4685,1072.07,2.93717,293,3.65893,0.686007,0
7837,21.4712,1028.06,2.81661,293,3.50875,0.686007,0
7838,21.474,1044.07,2.86045,293,3.56336,0.686007,0
7839,21.4767,1044.07,2.86045,293,3.56336,0.686007,0
7840,21.4795,1076.07,2.94813,293,3.67258,0.686007,0
7841,21.4822,1072.07,2.93717,293,3.65893,0.686007,0
7842,21.4849,1028.06,2.81661,293,3.50875,0.686007,0
7843,21.4877,1044.07,2.86045,293,3.56336,0.686007,0
7844,21.4904,1108.07,3.03581,293,3.78181,0.686007,2.22031e-14
7845,21.4932,1052.07,2.88237,293,3.59067,0.686007,-2.22031e-14
7846,21.4959,1056.07,2.89333,293,3.60432,0.686007,0
7847,21.4986,1068.07,2.92621,294,3.63288,0.687075,0
7848,21.5014,1016.06,2.78374,295,3.44428,0.688136,0
7849,21.5041,1060.07,2.90429,296,3.5813,0.689189,0
7850,21.5068,1076.07,2.94813,296,3.63536,0.689189,0
7851,21.5096,1068.07,2.92621,296,3.60833,0.689189,0
7852,21.5123,1068.07,2.92621,296,3.60833,0.689189,0
7853,21.5151,1108.07,3.03581,296,3.74348,0.689189,2.22031e-14
7854,21.5178,1084.07,2.97005,296,3.66239,0.689189,-2.22031e-14
7855,21.5205,1072.07,2.93717,296,3.62185,0.689189,0
7856,21.5233,1048.07,2.87141,297,3.52884,0.690236,0
7857,21.526,1088.07,2.98101,297,3.66353,0.690236,0
7858,21.5288,1032.06,2.82757,297,3.47496,0.690236,0
7859,21.5315,1100.07,3.01389,297,3.70393,0.690236,2.22031e-14
7860,21.5342,1040.06,2.84949,297,3.5019,0.690236,-2.22031e-14
7861,21.537,1096.07,3.00293,297,3.69047,0.690236,2.22031e-14
7862,21.5397,1076.07,2.94813,297,3.62312,0.690236,-2.22031e-14
7863,21.5425,1072.07,2.93717,297,3.60965,0.690236,0
7864,21.5452,1080.07,2.95909,297,3.63659,0.690236,0
7865,21.5479,1080.07,2.95909,297,3.63659,0.690236,0
7866,21.5507,1080.07,2.95909,297,3.63659,0.690236,0
7867,21.5534,1056.07,2.89333,297,3.55578,0.690236,0
7868,21.5562,1032.06,2.82757,297,3.47496,0.690236,0
7869,21.5589,1072.07,2.93717,297,3.60965,0.690236,0
7870,21.5616,1064.07,2.91525,297,3.58271,0.690236,0
7871,21.5644,1072.07,2.93717,297,3.60965,0.690236,0
7872,21.5671,1060.07,2.90429,297,3.56925,0.690236,0
7873,21.5699,1084.07,2.97005,297,3.65006,0.690236,0
7874,21.5726,1068.07,2.92621,297,3.59618,0.690236,0
7875,21.5753,1088.07,2.98101,297,3.66353,0.690236,0
7876,21.5781,1024.06,2.80565,297,3.44803,0.690236,0
7877,21.5808,1088.07,2.98101,297,3.66353,0.690236,0
7878,21.5836,1080.07,2.95909,297,3.63659,0.690236,0
7879,21.5863,1076.07,2.94813,297,3.62312,0.690236,0
7880,21.589,1040.06,2.84949,297,3.5019,0.690236,0
7881,21.5918,1116.07,3.05772,297,3.75781,0.690236,2.22031e-14
7882,21.5945,1096.07,3.00293,297,3.69047,0.690236,0
7883,21.5973,1084.07,2.97005,297,3.65006,0.690236,-2.22031e-14
7884,21.6,1056.07,2.89333,297,3.55578,0.690236,0
7885,21.6027,1072.07,2.93717,297,3.60965,0.690236,0
7886,21.6055,1084.07,2.97005,297,3.65006,0.690236,0
7887,21.6082,1068.07,2.92621,298,3.58412,0.691275,0
7888,21.611,1088.07,2.98101,298,3.65123,0.691275,0
7889,21.6137,1064.07,2.91525,298,3.57069,0.691275,0
7890,21.6164,1068.07,2.92621,298,3.58412,0.691275,0
7891,21.6192,1056.07,2.89333,298,3.54384,0.691275,0
7892,21.6219,1088.07,2.98101,298,3.65123,0.691275,0
7893,21.6247,1056.07,2.89333,298,3.54384,0.691275,0
7894,21.6274,1108.07,3.03581,298,3.71835,0.691275,2.22031e-14
7895,21.6301,1088.07,2.98101,298,3.65123,0.691275,-2.22031e-14
7896,21.6329,1088.07,2.98101,298,3.65123,0.691275,0
7897,21.6356,1112.07,3.04677,298,3.73178,0.691275,2.22031e-14
7898,21.6384,1048.07,2.87141,298,3.517,0.691275,-2.22031e-14
7899,21.6411,1084.07,2.97005,298,3.63781,0.691275,0
7900,21.6438,1032.06,2.82757,298,3.4633,0.691275,0
7901,21.6466,1096.07,3.00293,298,3.67808,0.691275,2.22031e-14
7902,21.6493,1084.07,2.97005,298,3.63781,0.691275,-2.22031e-14
7903,21.6521,1076.07,2.94813,298,3.61096,0.691275,0
7904,21.6548,1080.07,2.95909,298,3.62439,0.691275,0
7905,21.6575,1104.07,3.02485,298,3.70493,0.691275,2.22031e-14
7906,21.6603,1068.07,2.92621,298,3.58412,0.691275,-2.22031e-14
7907,21.663,1088.07,2.98101,298,3.65123,0.691275,0
7908,21.6658,1068.07,2.92621,298,3.58412,0.691275,0
7909,21.6685,1104.07,3.02485,298,3.70493,0.691275,2.22031e-14
7910,21.6712,1088.07,2.98101,298,3.65123,0.691275,-2.22031e-14
7911,21.674,1088.07,2.98101,298,3.65123,0.691275,0
7912,21.6767,1068.07,2.92621,298,3.58412,0.691275,0
7913,21.6795,1080.07,2.95909,298,3.62439,0.691275,0
7914,21.6822,1128.07,3.0906,298,3.78547,0.691275,2.22031e-14
7915,21.6849,1112.07,3.04677,298,3.73178,0.691275,0
7916,21.6877,1064.07,2.91525,298,3.57069,0.691275,-2.22031e-14
7917,21.6904,1092.07,2.99197,298,3.66466,0.691275,0
7918,21.6932,1080.07,2.95909,298,3.62439,0.691275,0
7919,21.6959,1080.07,2.95909,298,3.62439,0.691275,0
7920,21.6986,1052.07,2.88237,298,3.53042,0.691275,0
7921,21.7014,1080.07,2.95909,298,3.62439,0.691275,0
7922,21.7041,1076.07,2.94813,298,3.61096,0.691275,0
7923,21.7068,1068.07,2.92621,298,3.58412,0.691275,0
7924,21.7096,1040.06,2.84949,298,3.49015,0.691275,0
